client_code,name,status,age,city,avg_monthly_balance_KZT,date,data_source,type,category,direction,amount,currency
2,Данияр,Премиальный клиент,,Астана,,2025-06-15 19:00:54,transaction,,Кафе и рестораны,,10905.71,KZT
2,,,41.0,,1577073.0,2025-06-16 12:33:38,transfer,card_out,,out,13342.41,KZT
2,Данияр,Премиальный клиент,,Астана,,2025-06-16 19:00:32,transaction,,Кафе и рестораны,,5375.33,KZT
2,,,41.0,,1577073.0,2025-06-17 11:43:28,transfer,card_out,,out,9091.53,KZT
2,,,41.0,,1577073.0,2025-06-17 15:06:09,transfer,p2p_out,,out,29327.15,KZT
2,,,41.0,,1577073.0,2025-06-17 17:40:04,transfer,card_out,,out,16670.8,KZT
2,Данияр,Премиальный клиент,,Астана,,2025-06-17 19:00:11,transaction,,Кафе и рестораны,,10320.95,KZT
2,,,41.0,,1577073.0,2025-06-17 19:51:02,transfer,atm_withdrawal,,out,55441.62,KZT
2,,,41.0,,1577073.0,2025-06-17 21:47:20,transfer,card_out,,out,30318.86,KZT
2,Данияр,Премиальный клиент,,Астана,,2025-06-18 12:40:38,transaction,,Кафе и рестораны,,5462.48,KZT
2,,,41.0,,1577073.0,2025-06-18 15:35:52,transfer,p2p_out,,out,18621.01,KZT
2,,,41.0,,1577073.0,2025-06-18 17:57:13,transfer,p2p_out,,out,5947.29,KZT
2,,,41.0,,1577073.0,2025-06-18 18:35:00,transfer,p2p_out,,out,8606.36,KZT
2,,,41.0,,1577073.0,2025-06-19 16:02:01,transfer,p2p_out,,out,20601.43,KZT
2,,,41.0,,1577073.0,2025-06-19 17:21:47,transfer,p2p_out,,out,14446.55,KZT
2,,,41.0,,1577073.0,2025-06-19 17:48:01,transfer,card_out,,out,15070.31,KZT
2,Данияр,Премиальный клиент,,Астана,,2025-06-19 19:00:58,transaction,,Кафе и рестораны,,7245.79,KZT
2,,,41.0,,1577073.0,2025-06-20 09:09:55,transfer,card_out,,out,8226.51,KZT
2,,,41.0,,1577073.0,2025-06-20 11:37:52,transfer,card_out,,out,43373.53,KZT
2,,,41.0,,1577073.0,2025-06-20 20:28:51,transfer,card_out,,out,15715.45,KZT
2,,,41.0,,1577073.0,2025-06-21 09:23:03,transfer,card_out,,out,29069.14,KZT
2,,,41.0,,1577073.0,2025-06-21 09:24:33,transfer,card_out,,out,33058.11,KZT
2,,,41.0,,1577073.0,2025-06-21 10:13:42,transfer,p2p_out,,out,8247.37,KZT
2,,,41.0,,1577073.0,2025-06-21 11:42:09,transfer,card_out,,out,17572.1,KZT
2,,,41.0,,1577073.0,2025-06-21 17:17:54,transfer,card_out,,out,22767.11,KZT
2,,,41.0,,1577073.0,2025-06-22 10:02:22,transfer,card_out,,out,8127.61,KZT
2,,,41.0,,1577073.0,2025-06-22 11:05:53,transfer,card_out,,out,16960.17,KZT
2,,,41.0,,1577073.0,2025-06-22 14:16:49,transfer,atm_withdrawal,,out,56041.61,KZT
2,,,41.0,,1577073.0,2025-06-22 14:29:52,transfer,p2p_out,,out,8739.89,KZT
2,,,41.0,,1577073.0,2025-06-22 15:49:27,transfer,card_out,,out,21829.41,KZT
2,,,41.0,,1577073.0,2025-06-23 08:51:40,transfer,p2p_out,,out,32710.32,KZT
2,,,41.0,,1577073.0,2025-06-23 09:36:47,transfer,p2p_out,,out,24710.31,KZT
2,,,41.0,,1577073.0,2025-06-23 19:14:00,transfer,card_out,,out,14730.52,KZT
2,Данияр,Премиальный клиент,,Астана,,2025-06-24 19:00:05,transaction,,Кафе и рестораны,,6332.44,KZT
2,,,41.0,,1577073.0,2025-06-25 09:08:33,transfer,card_out,,out,5664.06,KZT
2,,,41.0,,1577073.0,2025-06-25 09:33:12,transfer,card_out,,out,12081.37,KZT
2,,,41.0,,1577073.0,2025-06-25 19:29:04,transfer,p2p_out,,out,17120.11,KZT
2,,,41.0,,1577073.0,2025-06-26 11:24:22,transfer,card_out,,out,32054.11,KZT
2,,,41.0,,1577073.0,2025-06-26 14:27:53,transfer,card_out,,out,10011.37,KZT
2,,,41.0,,1577073.0,2025-06-26 15:08:04,transfer,card_out,,out,29591.7,KZT
2,,,41.0,,1577073.0,2025-06-26 15:50:51,transfer,card_out,,out,34990.9,KZT
2,,,41.0,,1577073.0,2025-06-26 16:52:05,transfer,atm_withdrawal,,out,47149.73,KZT
2,,,41.0,,1577073.0,2025-06-26 16:57:35,transfer,atm_withdrawal,,out,78900.77,KZT
2,,,41.0,,1577073.0,2025-06-26 18:22:02,transfer,card_out,,out,10516.74,KZT
2,,,41.0,,1577073.0,2025-06-27 09:38:06,transfer,p2p_out,,out,11948.36,KZT
2,,,41.0,,1577073.0,2025-06-27 13:19:25,transfer,p2p_out,,out,26097.77,KZT
2,Данияр,Премиальный клиент,,Астана,,2025-06-27 19:00:38,transaction,,Кафе и рестораны,,6163.85,KZT
2,Данияр,Премиальный клиент,,Астана,,2025-06-27 21:10:14,transaction,,Кафе и рестораны,,5910.78,KZT
2,,,41.0,,1577073.0,2025-06-28 08:04:28,transfer,card_out,,out,5936.77,KZT
2,,,41.0,,1577073.0,2025-06-28 13:09:55,transfer,card_out,,out,20960.81,KZT
2,,,41.0,,1577073.0,2025-06-28 15:00:42,transfer,card_out,,out,6961.19,KZT
2,,,41.0,,1577073.0,2025-06-28 15:14:08,transfer,card_out,,out,8961.45,KZT
2,Данияр,Премиальный клиент,,Астана,,2025-06-28 19:00:10,transaction,,Кафе и рестораны,,6535.67,KZT
2,,,41.0,,1577073.0,2025-06-28 21:40:19,transfer,card_out,,out,27125.48,KZT
2,,,41.0,,1577073.0,2025-06-29 08:34:32,transfer,salary_in,,in,444038.37,KZT
2,,,41.0,,1577073.0,2025-06-29 11:20:50,transfer,p2p_out,,out,14549.66,KZT
2,,,41.0,,1577073.0,2025-06-29 15:00:41,transfer,atm_withdrawal,,out,63808.96,KZT
2,,,41.0,,1577073.0,2025-06-30 11:36:32,transfer,card_out,,out,22933.65,KZT
2,,,41.0,,1577073.0,2025-06-30 15:05:57,transfer,p2p_out,,out,65683.78,KZT
2,,,41.0,,1577073.0,2025-06-30 16:05:13,transfer,card_out,,out,20173.91,KZT
2,,,41.0,,1577073.0,2025-07-01 14:01:20,transfer,card_out,,out,48000.07,KZT
2,Данияр,Премиальный клиент,,Астана,,2025-07-01 14:10:14,transaction,,Кафе и рестораны,,2834.53,KZT
2,Данияр,Премиальный клиент,,Астана,,2025-07-01 19:00:40,transaction,,Кафе и рестораны,,8991.09,KZT
2,,,41.0,,1577073.0,2025-07-02 12:19:02,transfer,p2p_out,,out,35541.56,KZT
2,Данияр,Премиальный клиент,,Астана,,2025-07-03 19:00:01,transaction,,Кафе и рестораны,,16225.3,KZT
2,,,41.0,,1577073.0,2025-07-05 09:48:43,transfer,card_out,,out,16939.13,KZT
2,,,41.0,,1577073.0,2025-07-05 15:41:58,transfer,card_out,,out,16857.19,KZT
2,,,41.0,,1577073.0,2025-07-05 15:46:27,transfer,card_out,,out,16764.52,KZT
2,Данияр,Премиальный клиент,,Астана,,2025-07-05 19:00:20,transaction,,Кафе и рестораны,,13492.22,KZT
2,,,41.0,,1577073.0,2025-07-06 09:00:50,transfer,card_out,,out,8406.14,KZT
2,,,41.0,,1577073.0,2025-07-06 13:29:08,transfer,card_out,,out,13476.94,KZT
2,Данияр,Премиальный клиент,,Астана,,2025-07-06 15:10:58,transaction,,Кафе и рестораны,,3914.67,KZT
2,,,41.0,,1577073.0,2025-07-06 15:12:09,transfer,card_out,,out,18186.5,KZT
2,Данияр,Премиальный клиент,,Астана,,2025-07-06 16:40:23,transaction,,Кафе и рестораны,,4786.23,KZT
2,,,41.0,,1577073.0,2025-07-07 09:33:35,transfer,p2p_out,,out,33848.46,KZT
2,,,41.0,,1577073.0,2025-07-08 14:18:05,transfer,atm_withdrawal,,out,34384.52,KZT
2,Данияр,Премиальный клиент,,Астана,,2025-07-08 19:00:13,transaction,,Кафе и рестораны,,14170.17,KZT
2,,,41.0,,1577073.0,2025-07-09 11:32:34,transfer,p2p_out,,out,14254.36,KZT
2,,,41.0,,1577073.0,2025-07-09 11:36:30,transfer,card_out,,out,13534.96,KZT
2,,,41.0,,1577073.0,2025-07-09 17:02:44,transfer,card_out,,out,15629.13,KZT
2,,,41.0,,1577073.0,2025-07-09 17:18:31,transfer,card_out,,out,14549.4,KZT
2,,,41.0,,1577073.0,2025-07-10 10:30:28,transfer,p2p_out,,out,20428.54,KZT
2,,,41.0,,1577073.0,2025-07-10 12:34:12,transfer,p2p_out,,out,11179.4,KZT
2,Данияр,Премиальный клиент,,Астана,,2025-07-10 17:10:58,transaction,,Кафе и рестораны,,9104.32,KZT
2,,,41.0,,1577073.0,2025-07-10 21:00:57,transfer,card_out,,out,15452.94,KZT
2,,,41.0,,1577073.0,2025-07-11 16:47:52,transfer,card_out,,out,15503.75,KZT
2,,,41.0,,1577073.0,2025-07-11 21:40:05,transfer,card_out,,out,28481.29,KZT
2,,,41.0,,1577073.0,2025-07-12 11:51:01,transfer,card_out,,out,18633.76,KZT
2,,,41.0,,1577073.0,2025-07-12 12:19:21,transfer,p2p_out,,out,27046.82,KZT
2,Данияр,Премиальный клиент,,Астана,,2025-07-12 15:40:55,transaction,,Кафе и рестораны,,4476.96,KZT
2,Данияр,Премиальный клиент,,Астана,,2025-07-12 19:00:49,transaction,,Кафе и рестораны,,7512.72,KZT
2,Данияр,Премиальный клиент,,Астана,,2025-07-12 21:00:12,transaction,,Кафе и рестораны,,3965.54,KZT
2,,,41.0,,1577073.0,2025-07-13 12:25:52,transfer,card_out,,out,16197.32,KZT
2,,,41.0,,1577073.0,2025-07-14 12:23:19,transfer,card_out,,out,20825.43,KZT
2,,,41.0,,1577073.0,2025-07-14 14:08:59,transfer,atm_withdrawal,,out,17984.69,KZT
2,,,41.0,,1577073.0,2025-07-14 15:15:12,transfer,atm_withdrawal,,out,63706.87,KZT
2,,,41.0,,1577073.0,2025-07-14 18:12:58,transfer,card_out,,out,27382.01,KZT
2,,,41.0,,1577073.0,2025-07-15 11:01:13,transfer,card_out,,out,13427.55,KZT
2,,,41.0,,1577073.0,2025-07-15 16:25:49,transfer,card_out,,out,20670.95,KZT
2,,,41.0,,1577073.0,2025-07-15 18:32:27,transfer,card_out,,out,9511.3,KZT
2,Данияр,Премиальный клиент,,Астана,,2025-07-15 19:00:46,transaction,,Кафе и рестораны,,17720.33,KZT
2,,,41.0,,1577073.0,2025-07-16 08:02:01,transfer,card_out,,out,13028.67,KZT
2,,,41.0,,1577073.0,2025-07-16 14:32:57,transfer,p2p_out,,out,12127.11,KZT
2,,,41.0,,1577073.0,2025-07-16 16:57:04,transfer,card_out,,out,17333.56,KZT
2,,,41.0,,1577073.0,2025-07-16 18:39:34,transfer,p2p_out,,out,14264.76,KZT
2,Данияр,Премиальный клиент,,Астана,,2025-07-16 19:00:16,transaction,,Кафе и рестораны,,9647.97,KZT
2,,,41.0,,1577073.0,2025-07-16 21:57:28,transfer,card_out,,out,16304.6,KZT
2,,,41.0,,1577073.0,2025-07-17 09:33:20,transfer,card_out,,out,22661.81,KZT
2,,,41.0,,1577073.0,2025-07-17 09:38:47,transfer,card_out,,out,23938.32,KZT
2,Данияр,Премиальный клиент,,Астана,,2025-07-17 09:40:46,transaction,,Кафе и рестораны,,2773.94,KZT
2,,,41.0,,1577073.0,2025-07-17 20:09:01,transfer,card_out,,out,10651.97,KZT
2,,,41.0,,1577073.0,2025-07-18 09:45:01,transfer,card_out,,out,16201.99,KZT
2,,,41.0,,1577073.0,2025-07-18 10:04:22,transfer,card_out,,out,9760.01,KZT
2,,,41.0,,1577073.0,2025-07-18 10:11:21,transfer,card_out,,out,38452.27,KZT
2,,,41.0,,1577073.0,2025-07-18 10:30:26,transfer,p2p_out,,out,16629.4,KZT
2,,,41.0,,1577073.0,2025-07-18 10:42:00,transfer,card_out,,out,22036.99,KZT
2,Данияр,Премиальный клиент,,Астана,,2025-07-18 13:30:55,transaction,,Кафе и рестораны,,3309.08,KZT
2,,,41.0,,1577073.0,2025-07-18 14:34:44,transfer,card_out,,out,24386.46,KZT
2,,,41.0,,1577073.0,2025-07-18 14:37:37,transfer,card_out,,out,17127.64,KZT
2,,,41.0,,1577073.0,2025-07-18 15:15:11,transfer,atm_withdrawal,,out,66584.47,KZT
2,,,41.0,,1577073.0,2025-07-18 16:37:12,transfer,p2p_out,,out,26169.67,KZT
2,,,41.0,,1577073.0,2025-07-18 18:42:06,transfer,card_out,,out,14916.26,KZT
2,Данияр,Премиальный клиент,,Астана,,2025-07-18 19:00:47,transaction,,Кафе и рестораны,,6729.16,KZT
2,Данияр,Премиальный клиент,,Астана,,2025-07-19 17:40:33,transaction,,Кафе и рестораны,,3626.63,KZT
2,,,41.0,,1577073.0,2025-07-20 13:21:57,transfer,card_out,,out,24315.63,KZT
2,,,41.0,,1577073.0,2025-07-20 14:13:57,transfer,card_out,,out,24110.48,KZT
2,,,41.0,,1577073.0,2025-07-20 17:32:31,transfer,card_out,,out,21293.58,KZT
2,,,41.0,,1577073.0,2025-07-20 18:07:49,transfer,salary_in,,in,472479.66,KZT
2,,,41.0,,1577073.0,2025-07-20 21:12:33,transfer,card_out,,out,18015.39,KZT
2,,,41.0,,1577073.0,2025-07-21 08:20:18,transfer,card_out,,out,20032.46,KZT
2,,,41.0,,1577073.0,2025-07-21 16:14:02,transfer,atm_withdrawal,,out,25398.91,KZT
2,,,41.0,,1577073.0,2025-07-21 19:21:00,transfer,p2p_out,,out,24609.58,KZT
2,,,41.0,,1577073.0,2025-07-22 09:39:09,transfer,card_out,,out,6668.38,KZT
2,,,41.0,,1577073.0,2025-07-22 11:18:36,transfer,card_out,,out,16866.57,KZT
2,Данияр,Премиальный клиент,,Астана,,2025-07-22 19:00:31,transaction,,Кафе и рестораны,,8977.18,KZT
2,,,41.0,,1577073.0,2025-07-23 09:55:52,transfer,p2p_out,,out,13950.84,KZT
2,Данияр,Премиальный клиент,,Астана,,2025-07-23 19:00:34,transaction,,Кафе и рестораны,,16246.15,KZT
2,,,41.0,,1577073.0,2025-07-24 08:39:05,transfer,card_out,,out,29961.41,KZT
2,,,41.0,,1577073.0,2025-07-24 11:32:46,transfer,card_out,,out,18992.59,KZT
2,,,41.0,,1577073.0,2025-07-24 12:53:59,transfer,p2p_out,,out,45087.04,KZT
2,Данияр,Премиальный клиент,,Астана,,2025-07-24 19:00:15,transaction,,Кафе и рестораны,,2775.39,KZT
2,,,41.0,,1577073.0,2025-07-24 20:13:30,transfer,p2p_out,,out,16783.46,KZT
2,,,41.0,,1577073.0,2025-07-25 08:22:04,transfer,card_out,,out,22575.62,KZT
2,,,41.0,,1577073.0,2025-07-25 10:15:05,transfer,p2p_out,,out,42419.97,KZT
2,,,41.0,,1577073.0,2025-07-25 12:03:26,transfer,p2p_out,,out,16884.46,KZT
2,Данияр,Премиальный клиент,,Астана,,2025-07-25 13:50:54,transaction,,Кафе и рестораны,,5647.02,KZT
2,,,41.0,,1577073.0,2025-07-25 14:16:31,transfer,card_out,,out,28222.32,KZT
2,,,41.0,,1577073.0,2025-07-25 14:41:02,transfer,card_out,,out,5735.71,KZT
2,,,41.0,,1577073.0,2025-07-25 18:27:34,transfer,card_out,,out,30830.71,KZT
2,Данияр,Премиальный клиент,,Астана,,2025-07-25 19:20:16,transaction,,Кафе и рестораны,,5245.0,KZT
2,,,41.0,,1577073.0,2025-07-25 21:03:47,transfer,card_out,,out,13977.02,KZT
2,Данияр,Премиальный клиент,,Астана,,2025-07-26 19:00:48,transaction,,Кафе и рестораны,,9649.89,KZT
2,,,41.0,,1577073.0,2025-07-27 08:08:56,transfer,card_out,,out,13194.2,KZT
2,,,41.0,,1577073.0,2025-07-27 08:49:22,transfer,atm_withdrawal,,out,39534.2,KZT
2,,,41.0,,1577073.0,2025-07-27 16:18:53,transfer,card_out,,out,17113.53,KZT
2,,,41.0,,1577073.0,2025-07-27 16:51:03,transfer,card_out,,out,17350.35,KZT
2,,,41.0,,1577073.0,2025-07-27 18:04:05,transfer,p2p_out,,out,22741.74,KZT
2,,,41.0,,1577073.0,2025-07-28 09:01:46,transfer,card_out,,out,16038.19,KZT
2,,,41.0,,1577073.0,2025-07-29 12:45:54,transfer,p2p_out,,out,16097.39,KZT
2,,,41.0,,1577073.0,2025-07-29 18:11:41,transfer,card_out,,out,33857.88,KZT
2,,,41.0,,1577073.0,2025-07-30 09:48:13,transfer,card_out,,out,24948.63,KZT
2,,,41.0,,1577073.0,2025-07-30 18:16:49,transfer,card_out,,out,10032.22,KZT
2,,,41.0,,1577073.0,2025-07-30 18:17:23,transfer,card_out,,out,11359.78,KZT
2,Данияр,Премиальный клиент,,Астана,,2025-07-30 19:00:43,transaction,,Кафе и рестораны,,8787.66,KZT
2,,,41.0,,1577073.0,2025-07-30 19:54:23,transfer,p2p_out,,out,17297.69,KZT
2,,,41.0,,1577073.0,2025-07-31 18:52:59,transfer,p2p_out,,out,27074.75,KZT
2,,,41.0,,1577073.0,2025-08-01 09:42:23,transfer,atm_withdrawal,,out,51568.08,KZT
2,,,41.0,,1577073.0,2025-08-01 20:46:57,transfer,card_out,,out,11874.59,KZT
2,,,41.0,,1577073.0,2025-08-02 11:17:00,transfer,p2p_out,,out,22224.0,KZT
2,Данияр,Премиальный клиент,,Астана,,2025-08-02 19:00:02,transaction,,Кафе и рестораны,,5481.81,KZT
2,,,41.0,,1577073.0,2025-08-03 16:08:29,transfer,card_out,,out,21699.37,KZT
2,,,41.0,,1577073.0,2025-08-03 19:01:41,transfer,card_out,,out,14807.53,KZT
2,,,41.0,,1577073.0,2025-08-04 10:42:25,transfer,card_out,,out,41703.31,KZT
2,,,41.0,,1577073.0,2025-08-04 15:02:44,transfer,p2p_out,,out,5388.12,KZT
2,,,41.0,,1577073.0,2025-08-04 16:02:57,transfer,card_out,,out,38507.7,KZT
2,Данияр,Премиальный клиент,,Астана,,2025-08-04 19:00:37,transaction,,Кафе и рестораны,,22000.0,KZT
2,Данияр,Премиальный клиент,,Астана,,2025-08-04 19:40:31,transaction,,Кафе и рестораны,,5504.02,KZT
2,,,41.0,,1577073.0,2025-08-04 19:45:03,transfer,card_out,,out,8241.64,KZT
2,,,41.0,,1577073.0,2025-08-05 17:47:14,transfer,p2p_out,,out,27196.77,KZT
2,Данияр,Премиальный клиент,,Астана,,2025-08-05 19:00:52,transaction,,Кафе и рестораны,,7790.53,KZT
2,,,41.0,,1577073.0,2025-08-05 20:47:44,transfer,card_out,,out,32935.48,KZT
2,,,41.0,,1577073.0,2025-08-07 08:45:34,transfer,card_out,,out,47056.31,KZT
2,,,41.0,,1577073.0,2025-08-07 11:41:35,transfer,card_out,,out,21446.5,KZT
2,,,41.0,,1577073.0,2025-08-07 15:01:46,transfer,p2p_out,,out,15284.32,KZT
2,,,41.0,,1577073.0,2025-08-07 21:19:15,transfer,card_out,,out,35844.64,KZT
2,,,41.0,,1577073.0,2025-08-08 09:46:33,transfer,card_out,,out,23022.75,KZT
2,,,41.0,,1577073.0,2025-08-08 12:09:24,transfer,salary_in,,in,361563.98,KZT
2,,,41.0,,1577073.0,2025-08-08 15:16:21,transfer,p2p_out,,out,37333.68,KZT
2,,,41.0,,1577073.0,2025-08-08 15:18:00,transfer,card_out,,out,20650.22,KZT
2,,,41.0,,1577073.0,2025-08-08 17:49:07,transfer,card_out,,out,15500.14,KZT
2,,,41.0,,1577073.0,2025-08-08 18:00:54,transfer,card_out,,out,32439.95,KZT
2,,,41.0,,1577073.0,2025-08-08 20:22:58,transfer,card_out,,out,16085.54,KZT
2,,,41.0,,1577073.0,2025-08-09 09:53:01,transfer,card_out,,out,27705.36,KZT
2,,,41.0,,1577073.0,2025-08-09 11:56:40,transfer,p2p_out,,out,33804.1,KZT
2,,,41.0,,1577073.0,2025-08-09 16:30:03,transfer,card_out,,out,47101.58,KZT
2,,,41.0,,1577073.0,2025-08-09 17:08:20,transfer,atm_withdrawal,,out,23878.88,KZT
2,Данияр,Премиальный клиент,,Астана,,2025-08-09 19:00:47,transaction,,Кафе и рестораны,,13010.19,KZT
2,,,41.0,,1577073.0,2025-08-10 13:59:39,transfer,card_out,,out,23161.54,KZT
2,,,41.0,,1577073.0,2025-08-10 18:59:38,transfer,card_out,,out,65335.51,KZT
2,,,41.0,,1577073.0,2025-08-10 19:12:35,transfer,card_out,,out,13714.49,KZT
2,,,41.0,,1577073.0,2025-08-10 21:04:50,transfer,card_out,,out,31906.8,KZT
2,,,41.0,,1577073.0,2025-08-11 15:08:05,transfer,card_out,,out,28654.43,KZT
2,,,41.0,,1577073.0,2025-08-11 16:59:37,transfer,card_out,,out,21019.51,KZT
2,,,41.0,,1577073.0,2025-08-12 15:29:04,transfer,card_out,,out,84718.01,KZT
2,,,41.0,,1577073.0,2025-08-13 10:08:04,transfer,card_out,,out,24569.24,KZT
2,,,41.0,,1577073.0,2025-08-13 13:07:14,transfer,p2p_out,,out,9843.88,KZT
2,,,41.0,,1577073.0,2025-08-13 13:54:38,transfer,atm_withdrawal,,out,30644.32,KZT
2,,,41.0,,1577073.0,2025-08-14 10:03:30,transfer,card_out,,out,35037.89,KZT
2,,,41.0,,1577073.0,2025-08-14 17:28:50,transfer,card_out,,out,71558.58,KZT
2,Данияр,Премиальный клиент,,Астана,,2025-08-14 19:00:49,transaction,,Кафе и рестораны,,10142.48,KZT
2,,,41.0,,1577073.0,2025-08-14 20:01:05,transfer,card_out,,out,12245.83,KZT
2,Данияр,Премиальный клиент,,Астана,,2025-08-15 09:05:41,transaction,,Кафе и рестораны,,12748.92,KZT
2,,,41.0,,1577073.0,2025-08-15 14:12:56,transfer,p2p_out,,out,33362.97,KZT
2,,,41.0,,1577073.0,2025-08-15 15:24:57,transfer,card_out,,out,34404.52,KZT
2,Данияр,Премиальный клиент,,Астана,,2025-08-15 19:40:37,transaction,,Кафе и рестораны,,6791.13,KZT
2,,,41.0,,1577073.0,2025-08-15 21:49:55,transfer,card_out,,out,7974.77,KZT
2,Данияр,Премиальный клиент,,Астана,,2025-08-16 09:05:51,transaction,,Кафе и рестораны,,4234.67,KZT
2,,,41.0,,1577073.0,2025-08-16 18:57:24,transfer,atm_withdrawal,,out,46317.78,KZT
2,Данияр,Премиальный клиент,,Астана,,2025-08-16 19:40:28,transaction,,Кафе и рестораны,,8346.76,KZT
2,Данияр,Премиальный клиент,,Астана,,2025-08-17 09:05:15,transaction,,Кафе и рестораны,,9781.34,KZT
2,,,41.0,,1577073.0,2025-08-17 10:29:03,transfer,atm_withdrawal,,out,30776.71,KZT
2,,,41.0,,1577073.0,2025-08-17 11:14:18,transfer,p2p_out,,out,25757.79,KZT
2,,,41.0,,1577073.0,2025-08-17 11:20:07,transfer,card_out,,out,14300.71,KZT
2,Данияр,Премиальный клиент,,Астана,,2025-08-17 19:40:29,transaction,,Кафе и рестораны,,20616.72,KZT
2,,,41.0,,1577073.0,2025-08-18 12:22:00,transfer,p2p_out,,out,20220.57,KZT
2,,,41.0,,1577073.0,2025-08-18 16:56:29,transfer,p2p_out,,out,22690.66,KZT
2,Данияр,Премиальный клиент,,Астана,,2025-08-18 19:00:44,transaction,,Кафе и рестораны,,4748.0,KZT
2,,,41.0,,1577073.0,2025-08-19 10:41:10,transfer,card_out,,out,19641.39,KZT
2,,,41.0,,1577073.0,2025-08-19 12:31:10,transfer,p2p_out,,out,18589.17,KZT
