client_code,name,status,age,city,avg_monthly_balance_KZT,date,data_source,type,category,direction,amount,currency
1,,,29.0,,92643.0,2025-06-08 13:11:11,transfer,card_out,,out,9590.15,KZT
1,,,29.0,,92643.0,2025-06-08 13:25:46,transfer,card_out,,out,30538.57,KZT
1,,,29.0,,92643.0,2025-06-09 08:58:48,transfer,p2p_out,,out,31247.35,KZT
1,Айгерим,Зарплатный клиент,,Алматы,,2025-06-09 12:10:42,transaction,,Продукты питания,,16376.04,KZT
1,Айгерим,Зарплатный клиент,,Алматы,,2025-06-09 18:30:36,transaction,,АЗС,,11038.0,KZT
1,,,29.0,,92643.0,2025-06-09 21:42:23,transfer,p2p_out,,out,39132.45,KZT
1,,,29.0,,92643.0,2025-06-10 11:25:43,transfer,p2p_out,,out,15359.74,KZT
1,,,29.0,,92643.0,2025-06-10 16:31:28,transfer,card_out,,out,21815.96,KZT
1,Айгерим,Зарплатный клиент,,Алматы,,2025-06-10 19:40:03,transaction,,Едим дома,,5473.4,KZT
1,,,29.0,,92643.0,2025-06-11 09:41:29,transfer,atm_withdrawal,,out,53722.74,KZT
1,,,29.0,,92643.0,2025-06-11 17:33:30,transfer,p2p_out,,out,14934.15,KZT
1,,,29.0,,92643.0,2025-06-13 09:00:38,transfer,card_out,,out,14860.6,KZT
1,,,29.0,,92643.0,2025-06-13 13:40:31,transfer,card_out,,out,77292.54,KZT
1,,,29.0,,92643.0,2025-06-13 18:39:41,transfer,card_out,,out,12452.4,KZT
1,,,29.0,,92643.0,2025-06-14 09:02:04,transfer,card_out,,out,63016.38,KZT
1,,,29.0,,92643.0,2025-06-14 09:08:01,transfer,utilities_out,,out,22761.83,KZT
1,,,29.0,,92643.0,2025-06-14 12:02:39,transfer,card_out,,out,47981.31,KZT
1,,,29.0,,92643.0,2025-06-14 12:03:21,transfer,p2p_out,,out,25749.48,KZT
1,Айгерим,Зарплатный клиент,,Алматы,,2025-06-14 12:10:04,transaction,,Продукты питания,,16646.3,KZT
1,,,29.0,,92643.0,2025-06-14 14:30:22,transfer,utilities_out,,out,24101.11,KZT
1,Айгерим,Зарплатный клиент,,Алматы,,2025-06-14 18:30:32,transaction,,АЗС,,21431.43,KZT
1,,,29.0,,92643.0,2025-06-15 10:44:02,transfer,card_out,,out,20821.94,KZT
1,Айгерим,Зарплатный клиент,,Алматы,,2025-06-15 12:10:12,transaction,,Продукты питания,,14803.48,KZT
1,,,29.0,,92643.0,2025-06-16 09:40:26,transfer,p2p_out,,out,20724.4,KZT
1,Айгерим,Зарплатный клиент,,Алматы,,2025-06-16 12:10:58,transaction,,Продукты питания,,16157.1,KZT
1,,,29.0,,92643.0,2025-06-16 13:15:57,transfer,card_out,,out,5968.18,KZT
1,Айгерим,Зарплатный клиент,,Алматы,,2025-06-16 16:50:01,transaction,,Едим дома,,4244.07,KZT
1,,,29.0,,92643.0,2025-06-16 18:32:30,transfer,salary_in,,in,488634.28,KZT
1,,,29.0,,92643.0,2025-06-17 12:30:52,transfer,p2p_out,,out,21946.77,KZT
1,,,29.0,,92643.0,2025-06-17 13:11:04,transfer,card_out,,out,11494.94,KZT
1,,,29.0,,92643.0,2025-06-17 14:07:08,transfer,card_out,,out,35586.3,KZT
1,,,29.0,,92643.0,2025-06-17 18:33:27,transfer,card_out,,out,25828.82,KZT
1,,,29.0,,92643.0,2025-06-18 10:49:05,transfer,card_out,,out,11509.87,KZT
1,Айгерим,Зарплатный клиент,,Алматы,,2025-06-18 12:10:45,transaction,,Продукты питания,,14858.45,KZT
1,,,29.0,,92643.0,2025-06-18 17:03:14,transfer,atm_withdrawal,,out,19434.3,KZT
1,,,29.0,,92643.0,2025-06-18 18:35:50,transfer,p2p_out,,out,21224.83,KZT
1,,,29.0,,92643.0,2025-06-18 20:25:38,transfer,card_out,,out,18795.99,KZT
1,,,29.0,,92643.0,2025-06-18 20:40:30,transfer,p2p_out,,out,38552.16,KZT
1,,,29.0,,92643.0,2025-06-19 15:52:15,transfer,p2p_out,,out,20876.44,KZT
1,,,29.0,,92643.0,2025-06-19 17:51:39,transfer,card_out,,out,83915.05,KZT
1,,,29.0,,92643.0,2025-06-19 20:50:00,transfer,p2p_out,,out,23658.43,KZT
1,,,29.0,,92643.0,2025-06-20 09:27:48,transfer,p2p_out,,out,10917.65,KZT
1,,,29.0,,92643.0,2025-06-20 12:27:17,transfer,card_out,,out,16462.49,KZT
1,,,29.0,,92643.0,2025-06-20 12:28:20,transfer,card_out,,out,28974.46,KZT
1,,,29.0,,92643.0,2025-06-21 09:14:45,transfer,card_out,,out,20314.86,KZT
1,Айгерим,Зарплатный клиент,,Алматы,,2025-06-21 12:10:45,transaction,,Продукты питания,,15885.65,KZT
1,,,29.0,,92643.0,2025-06-21 14:40:26,transfer,p2p_out,,out,11949.39,KZT
1,,,29.0,,92643.0,2025-06-21 15:45:06,transfer,p2p_out,,out,43120.48,KZT
1,,,29.0,,92643.0,2025-06-22 10:46:20,transfer,p2p_out,,out,29187.35,KZT
1,,,29.0,,92643.0,2025-06-22 14:43:24,transfer,card_out,,out,35081.38,KZT
1,,,29.0,,92643.0,2025-06-22 19:05:43,transfer,card_out,,out,12378.79,KZT
1,,,29.0,,92643.0,2025-06-22 20:57:59,transfer,card_out,,out,47020.25,KZT
1,Айгерим,Зарплатный клиент,,Алматы,,2025-06-23 12:10:19,transaction,,Продукты питания,,9627.08,KZT
1,,,29.0,,92643.0,2025-06-23 15:59:33,transfer,card_out,,out,28258.9,KZT
1,,,29.0,,92643.0,2025-06-23 17:29:51,transfer,card_out,,out,7501.95,KZT
1,,,29.0,,92643.0,2025-06-24 09:14:51,transfer,utilities_out,,out,22146.8,KZT
1,Айгерим,Зарплатный клиент,,Алматы,,2025-06-24 12:10:26,transaction,,Продукты питания,,17239.49,KZT
1,,,29.0,,92643.0,2025-06-24 13:12:32,transfer,card_out,,out,13805.79,KZT
1,,,29.0,,92643.0,2025-06-24 17:02:17,transfer,card_out,,out,52541.76,KZT
1,,,29.0,,92643.0,2025-06-25 08:21:12,transfer,card_out,,out,32189.84,KZT
1,Айгерим,Зарплатный клиент,,Алматы,,2025-06-25 12:10:48,transaction,,Продукты питания,,22660.33,KZT
1,Айгерим,Зарплатный клиент,,Алматы,,2025-06-25 12:30:16,transaction,,Едим дома,,6525.71,KZT
1,Айгерим,Зарплатный клиент,,Алматы,,2025-06-25 13:30:03,transaction,,Едим дома,,7368.92,KZT
1,,,29.0,,92643.0,2025-06-26 10:46:30,transfer,card_out,,out,20000.2,KZT
1,,,29.0,,92643.0,2025-06-26 13:06:00,transfer,card_out,,out,17073.01,KZT
1,,,29.0,,92643.0,2025-06-26 13:09:17,transfer,card_out,,out,15208.89,KZT
1,,,29.0,,92643.0,2025-06-26 14:52:34,transfer,atm_withdrawal,,out,48187.52,KZT
1,,,29.0,,92643.0,2025-06-27 10:07:18,transfer,card_out,,out,13000.35,KZT
1,Айгерим,Зарплатный клиент,,Алматы,,2025-06-27 12:10:13,transaction,,Продукты питания,,16151.74,KZT
1,,,29.0,,92643.0,2025-06-27 12:38:10,transfer,utilities_out,,out,45719.44,KZT
1,,,29.0,,92643.0,2025-06-27 15:53:10,transfer,card_out,,out,15504.4,KZT
1,Айгерим,Зарплатный клиент,,Алматы,,2025-06-27 16:40:17,transaction,,Едим дома,,6754.99,KZT
1,,,29.0,,92643.0,2025-06-27 20:19:19,transfer,card_out,,out,12605.1,KZT
1,,,29.0,,92643.0,2025-06-28 11:15:30,transfer,card_out,,out,12281.77,KZT
1,Айгерим,Зарплатный клиент,,Алматы,,2025-06-28 12:10:40,transaction,,Продукты питания,,8221.22,KZT
1,,,29.0,,92643.0,2025-06-28 12:20:58,transfer,card_out,,out,13171.09,KZT
1,Айгерим,Зарплатный клиент,,Алматы,,2025-06-28 14:30:35,transaction,,Едим дома,,3353.44,KZT
1,,,29.0,,92643.0,2025-06-28 16:28:34,transfer,card_out,,out,23921.99,KZT
1,,,29.0,,92643.0,2025-06-28 17:59:42,transfer,card_out,,out,20041.45,KZT
1,,,29.0,,92643.0,2025-06-28 19:43:35,transfer,card_out,,out,17599.17,KZT
1,Айгерим,Зарплатный клиент,,Алматы,,2025-06-29 09:20:14,transaction,,Едим дома,,4901.95,KZT
1,,,29.0,,92643.0,2025-06-29 10:12:49,transfer,card_out,,out,56741.04,KZT
1,Айгерим,Зарплатный клиент,,Алматы,,2025-06-29 12:10:14,transaction,,Продукты питания,,21961.69,KZT
1,,,29.0,,92643.0,2025-06-29 18:20:23,transfer,card_out,,out,10836.51,KZT
1,Айгерим,Зарплатный клиент,,Алматы,,2025-06-29 19:30:04,transaction,,Едим дома,,6940.88,KZT
1,,,29.0,,92643.0,2025-06-30 19:21:18,transfer,p2p_out,,out,29799.82,KZT
1,Айгерим,Зарплатный клиент,,Алматы,,2025-07-01 12:10:56,transaction,,Продукты питания,,17391.09,KZT
1,,,29.0,,92643.0,2025-07-01 18:23:02,transfer,card_out,,out,21847.63,KZT
1,,,29.0,,92643.0,2025-07-01 19:43:33,transfer,card_out,,out,16886.8,KZT
1,,,29.0,,92643.0,2025-07-02 11:30:25,transfer,p2p_out,,out,28480.72,KZT
1,,,29.0,,92643.0,2025-07-02 13:42:10,transfer,card_out,,out,22615.13,KZT
1,Айгерим,Зарплатный клиент,,Алматы,,2025-07-02 16:40:45,transaction,,Едим дома,,4657.84,KZT
1,,,29.0,,92643.0,2025-07-02 20:38:19,transfer,p2p_out,,out,10412.6,KZT
1,,,29.0,,92643.0,2025-07-03 08:00:21,transfer,card_out,,out,13189.68,KZT
1,,,29.0,,92643.0,2025-07-03 13:42:16,transfer,card_out,,out,22582.43,KZT
1,,,29.0,,92643.0,2025-07-03 13:59:13,transfer,card_out,,out,14674.43,KZT
1,Айгерим,Зарплатный клиент,,Алматы,,2025-07-03 18:30:06,transaction,,Едим дома,,5184.8,KZT
1,,,29.0,,92643.0,2025-07-04 08:26:10,transfer,card_out,,out,58525.89,KZT
1,Айгерим,Зарплатный клиент,,Алматы,,2025-07-04 12:10:11,transaction,,Продукты питания,,6927.04,KZT
1,,,29.0,,92643.0,2025-07-04 15:28:58,transfer,p2p_out,,out,43540.81,KZT
1,,,29.0,,92643.0,2025-07-04 16:35:14,transfer,card_out,,out,30444.88,KZT
1,,,29.0,,92643.0,2025-07-04 17:51:53,transfer,p2p_out,,out,7603.98,KZT
1,,,29.0,,92643.0,2025-07-05 08:57:49,transfer,p2p_out,,out,28590.61,KZT
1,Айгерим,Зарплатный клиент,,Алматы,,2025-07-05 10:20:50,transaction,,Едим дома,,4583.72,KZT
1,Айгерим,Зарплатный клиент,,Алматы,,2025-07-05 12:10:20,transaction,,Продукты питания,,9387.69,KZT
1,Айгерим,Зарплатный клиент,,Алматы,,2025-07-05 13:10:59,transaction,,Едим дома,,4734.35,KZT
1,,,29.0,,92643.0,2025-07-05 17:39:55,transfer,p2p_out,,out,9011.18,KZT
1,,,29.0,,92643.0,2025-07-06 09:50:13,transfer,card_out,,out,11533.53,KZT
1,Айгерим,Зарплатный клиент,,Алматы,,2025-07-06 12:10:25,transaction,,Продукты питания,,17842.63,KZT
1,Айгерим,Зарплатный клиент,,Алматы,,2025-07-06 14:40:08,transaction,,Едим дома,,4702.44,KZT
1,,,29.0,,92643.0,2025-07-06 15:38:52,transfer,card_out,,out,17909.64,KZT
1,,,29.0,,92643.0,2025-07-06 20:35:52,transfer,card_out,,out,39246.07,KZT
1,,,29.0,,92643.0,2025-07-07 09:16:27,transfer,p2p_out,,out,20463.11,KZT
1,,,29.0,,92643.0,2025-07-07 13:37:12,transfer,card_out,,out,11485.93,KZT
1,,,29.0,,92643.0,2025-07-07 14:37:21,transfer,atm_withdrawal,,out,26555.9,KZT
1,,,29.0,,92643.0,2025-07-07 15:56:36,transfer,p2p_out,,out,43691.78,KZT
1,,,29.0,,92643.0,2025-07-07 18:55:46,transfer,p2p_out,,out,12865.94,KZT
1,,,29.0,,92643.0,2025-07-07 19:44:45,transfer,card_out,,out,22777.99,KZT
1,,,29.0,,92643.0,2025-07-07 20:03:58,transfer,atm_withdrawal,,out,29962.77,KZT
1,,,29.0,,92643.0,2025-07-08 09:44:17,transfer,card_out,,out,7858.41,KZT
1,,,29.0,,92643.0,2025-07-08 14:24:05,transfer,card_out,,out,26817.0,KZT
1,,,29.0,,92643.0,2025-07-08 21:10:50,transfer,p2p_out,,out,13060.74,KZT
1,Айгерим,Зарплатный клиент,,Алматы,,2025-07-09 08:10:09,transaction,,Едим дома,,2717.16,KZT
1,,,29.0,,92643.0,2025-07-09 10:51:44,transfer,salary_in,,in,474202.74,KZT
1,Айгерим,Зарплатный клиент,,Алматы,,2025-07-09 12:10:17,transaction,,Продукты питания,,13841.12,KZT
1,,,29.0,,92643.0,2025-07-09 14:42:21,transfer,card_out,,out,16882.58,KZT
1,Айгерим,Зарплатный клиент,,Алматы,,2025-07-09 17:40:32,transaction,,Едим дома,,5772.21,KZT
1,,,29.0,,92643.0,2025-07-09 18:58:14,transfer,card_out,,out,18805.68,KZT
1,,,29.0,,92643.0,2025-07-10 16:10:12,transfer,p2p_out,,out,22973.94,KZT
1,,,29.0,,92643.0,2025-07-11 12:45:16,transfer,card_out,,out,44888.26,KZT
1,,,29.0,,92643.0,2025-07-11 13:29:21,transfer,utilities_out,,out,12138.65,KZT
1,,,29.0,,92643.0,2025-07-12 09:39:46,transfer,atm_withdrawal,,out,20432.4,KZT
1,,,29.0,,92643.0,2025-07-12 10:42:31,transfer,card_out,,out,17346.24,KZT
1,Айгерим,Зарплатный клиент,,Алматы,,2025-07-12 12:10:49,transaction,,Продукты питания,,11889.36,KZT
1,,,29.0,,92643.0,2025-07-12 13:22:15,transfer,card_out,,out,16115.79,KZT
1,,,29.0,,92643.0,2025-07-12 19:36:00,transfer,utilities_out,,out,39672.22,KZT
1,Айгерим,Зарплатный клиент,,Алматы,,2025-07-13 12:10:22,transaction,,Продукты питания,,13000.6,KZT
1,,,29.0,,92643.0,2025-07-13 13:39:17,transfer,card_out,,out,24173.62,KZT
1,,,29.0,,92643.0,2025-07-13 21:56:00,transfer,card_out,,out,45636.77,KZT
1,,,29.0,,92643.0,2025-07-14 19:36:09,transfer,card_out,,out,17278.58,KZT
1,,,29.0,,92643.0,2025-07-15 14:19:03,transfer,card_out,,out,49949.7,KZT
1,,,29.0,,92643.0,2025-07-15 17:34:03,transfer,card_out,,out,37353.9,KZT
1,,,29.0,,92643.0,2025-07-15 21:12:15,transfer,card_out,,out,15327.53,KZT
1,,,29.0,,92643.0,2025-07-16 08:01:15,transfer,utilities_out,,out,14550.72,KZT
1,,,29.0,,92643.0,2025-07-16 11:41:36,transfer,card_out,,out,42875.43,KZT
1,,,29.0,,92643.0,2025-07-16 13:40:19,transfer,utilities_out,,out,24644.93,KZT
1,,,29.0,,92643.0,2025-07-16 14:01:30,transfer,card_out,,out,46770.68,KZT
1,,,29.0,,92643.0,2025-07-16 15:08:39,transfer,card_out,,out,11185.73,KZT
1,,,29.0,,92643.0,2025-07-16 16:53:06,transfer,p2p_out,,out,27559.22,KZT
1,Айгерим,Зарплатный клиент,,Алматы,,2025-07-17 12:10:14,transaction,,Продукты питания,,27487.75,KZT
1,,,29.0,,92643.0,2025-07-17 18:40:27,transfer,card_out,,out,58539.72,KZT
1,,,29.0,,92643.0,2025-07-17 20:37:01,transfer,card_out,,out,17185.67,KZT
1,,,29.0,,92643.0,2025-07-18 11:01:34,transfer,card_out,,out,13825.48,KZT
1,Айгерим,Зарплатный клиент,,Алматы,,2025-07-18 12:10:43,transaction,,Продукты питания,,5753.03,KZT
1,,,29.0,,92643.0,2025-07-19 08:26:44,transfer,p2p_out,,out,17235.22,KZT
1,Айгерим,Зарплатный клиент,,Алматы,,2025-07-19 15:10:48,transaction,,Едим дома,,5286.32,KZT
1,,,29.0,,92643.0,2025-07-19 19:55:14,transfer,card_out,,out,11910.81,KZT
1,,,29.0,,92643.0,2025-07-20 11:12:36,transfer,p2p_out,,out,17223.05,KZT
1,,,29.0,,92643.0,2025-07-21 12:11:35,transfer,card_out,,out,13252.45,KZT
1,,,29.0,,92643.0,2025-07-21 12:43:14,transfer,card_out,,out,16091.25,KZT
1,,,29.0,,92643.0,2025-07-22 13:36:40,transfer,card_out,,out,16629.81,KZT
1,Айгерим,Зарплатный клиент,,Алматы,,2025-07-22 18:30:00,transaction,,АЗС,,17590.93,KZT
1,,,29.0,,92643.0,2025-07-22 18:30:15,transfer,p2p_out,,out,20087.6,KZT
1,,,29.0,,92643.0,2025-07-22 19:53:41,transfer,card_out,,out,27738.91,KZT
1,Айгерим,Зарплатный клиент,,Алматы,,2025-07-22 20:00:35,transaction,,Едим дома,,7381.43,KZT
1,,,29.0,,92643.0,2025-07-23 10:41:42,transfer,card_out,,out,17560.95,KZT
1,,,29.0,,92643.0,2025-07-23 17:36:21,transfer,p2p_out,,out,5913.12,KZT
1,Айгерим,Зарплатный клиент,,Алматы,,2025-07-23 18:30:41,transaction,,АЗС,,18264.34,KZT
1,,,29.0,,92643.0,2025-07-24 08:36:33,transfer,card_out,,out,12190.59,KZT
1,,,29.0,,92643.0,2025-07-24 14:36:17,transfer,p2p_out,,out,11551.86,KZT
1,,,29.0,,92643.0,2025-07-25 13:22:32,transfer,utilities_out,,out,41243.69,KZT
1,,,29.0,,92643.0,2025-07-25 13:46:11,transfer,card_out,,out,22100.73,KZT
1,,,29.0,,92643.0,2025-07-25 15:13:58,transfer,card_out,,out,12973.42,KZT
1,,,29.0,,92643.0,2025-07-25 17:58:14,transfer,card_out,,out,21385.24,KZT
1,,,29.0,,92643.0,2025-07-25 20:26:57,transfer,card_out,,out,18091.82,KZT
1,,,29.0,,92643.0,2025-07-26 09:01:18,transfer,card_out,,out,22994.4,KZT
1,Айгерим,Зарплатный клиент,,Алматы,,2025-07-26 18:30:31,transaction,,АЗС,,14825.41,KZT
1,,,29.0,,92643.0,2025-07-26 19:02:39,transfer,p2p_out,,out,17210.11,KZT
1,,,29.0,,92643.0,2025-07-26 21:58:18,transfer,card_out,,out,8553.35,KZT
1,,,29.0,,92643.0,2025-07-27 09:41:13,transfer,atm_withdrawal,,out,10515.07,KZT
1,,,29.0,,92643.0,2025-07-27 10:05:55,transfer,card_out,,out,32171.48,KZT
1,,,29.0,,92643.0,2025-07-27 10:06:10,transfer,card_out,,out,17404.03,KZT
1,,,29.0,,92643.0,2025-07-27 10:11:25,transfer,card_out,,out,17428.38,KZT
1,Айгерим,Зарплатный клиент,,Алматы,,2025-07-27 12:10:17,transaction,,Продукты питания,,29279.4,KZT
1,,,29.0,,92643.0,2025-07-27 15:26:10,transfer,card_out,,out,9887.49,KZT
1,,,29.0,,92643.0,2025-07-27 18:37:20,transfer,card_out,,out,11367.1,KZT
1,,,29.0,,92643.0,2025-07-27 18:48:17,transfer,p2p_out,,out,14595.24,KZT
1,,,29.0,,92643.0,2025-07-28 20:40:44,transfer,card_out,,out,7312.14,KZT
1,,,29.0,,92643.0,2025-07-29 11:57:03,transfer,card_out,,out,12973.56,KZT
1,Айгерим,Зарплатный клиент,,Алматы,,2025-07-30 12:10:21,transaction,,Продукты питания,,10979.62,KZT
1,,,29.0,,92643.0,2025-07-30 18:41:25,transfer,card_out,,out,20634.26,KZT
1,,,29.0,,92643.0,2025-07-31 09:41:56,transfer,atm_withdrawal,,out,26069.48,KZT
1,,,29.0,,92643.0,2025-07-31 12:50:06,transfer,card_out,,out,11528.18,KZT
1,,,29.0,,92643.0,2025-07-31 13:02:43,transfer,card_out,,out,63755.88,KZT
1,,,29.0,,92643.0,2025-07-31 14:12:21,transfer,p2p_out,,out,21152.54,KZT
1,,,29.0,,92643.0,2025-07-31 19:53:17,transfer,atm_withdrawal,,out,36699.65,KZT
1,Айгерим,Зарплатный клиент,,Алматы,,2025-08-01 12:10:11,transaction,,Продукты питания,,7477.78,KZT
1,,,29.0,,92643.0,2025-08-01 14:14:08,transfer,card_out,,out,17039.5,KZT
1,,,29.0,,92643.0,2025-08-01 16:20:53,transfer,card_out,,out,16353.37,KZT
1,,,29.0,,92643.0,2025-08-01 20:12:35,transfer,card_out,,out,24251.54,KZT
1,,,29.0,,92643.0,2025-08-02 12:08:05,transfer,card_out,,out,11235.29,KZT
1,Айгерим,Зарплатный клиент,,Алматы,,2025-08-02 12:10:02,transaction,,Продукты питания,,7966.13,KZT
1,,,29.0,,92643.0,2025-08-02 17:11:10,transfer,atm_withdrawal,,out,25735.43,KZT
1,,,29.0,,92643.0,2025-08-02 17:23:35,transfer,p2p_out,,out,18655.6,KZT
1,,,29.0,,92643.0,2025-08-02 18:41:01,transfer,card_out,,out,15824.34,KZT
1,Айгерим,Зарплатный клиент,,Алматы,,2025-08-02 19:50:31,transaction,,Едим дома,,5173.27,KZT
1,Айгерим,Зарплатный клиент,,Алматы,,2025-08-03 08:00:00,transaction,,Едим дома,,5408.22,KZT
1,Айгерим,Зарплатный клиент,,Алматы,,2025-08-03 09:20:27,transaction,,Едим дома,,6924.6,KZT
1,,,29.0,,92643.0,2025-08-03 09:25:04,transfer,card_out,,out,26045.39,KZT
1,,,29.0,,92643.0,2025-08-03 14:53:04,transfer,p2p_out,,out,14215.35,KZT
1,,,29.0,,92643.0,2025-08-03 17:30:00,transfer,card_out,,out,13553.81,KZT
1,Айгерим,Зарплатный клиент,,Алматы,,2025-08-04 12:10:26,transaction,,Продукты питания,,9048.42,KZT
1,,,29.0,,92643.0,2025-08-04 14:56:18,transfer,p2p_out,,out,41342.21,KZT
1,,,29.0,,92643.0,2025-08-04 16:41:30,transfer,utilities_out,,out,34516.01,KZT
1,Айгерим,Зарплатный клиент,,Алматы,,2025-08-04 16:50:43,transaction,,Едим дома,,5605.05,KZT
1,Айгерим,Зарплатный клиент,,Алматы,,2025-08-05 08:00:18,transaction,,Едим дома,,4304.63,KZT
1,Айгерим,Зарплатный клиент,,Алматы,,2025-08-05 12:10:28,transaction,,Продукты питания,,28988.69,KZT
1,,,29.0,,92643.0,2025-08-05 14:31:17,transfer,p2p_out,,out,5646.85,KZT
1,,,29.0,,92643.0,2025-08-05 18:53:59,transfer,salary_in,,in,483584.71,KZT
1,Айгерим,Зарплатный клиент,,Алматы,,2025-08-05 19:40:51,transaction,,Едим дома,,4728.47,KZT
1,,,29.0,,92643.0,2025-08-05 19:57:30,transfer,p2p_out,,out,17943.89,KZT
1,Айгерим,Зарплатный клиент,,Алматы,,2025-08-06 12:10:48,transaction,,Продукты питания,,9722.88,KZT
1,,,29.0,,92643.0,2025-08-07 08:14:57,transfer,card_out,,out,12409.13,KZT
1,,,29.0,,92643.0,2025-08-07 10:39:53,transfer,p2p_out,,out,15010.12,KZT
1,,,29.0,,92643.0,2025-08-07 11:09:58,transfer,card_out,,out,18497.58,KZT
1,,,29.0,,92643.0,2025-08-07 11:37:21,transfer,card_out,,out,30598.27,KZT
1,,,29.0,,92643.0,2025-08-07 11:47:42,transfer,card_out,,out,13123.22,KZT
1,,,29.0,,92643.0,2025-08-07 12:39:24,transfer,card_out,,out,15932.94,KZT
1,,,29.0,,92643.0,2025-08-07 13:46:00,transfer,card_out,,out,6205.01,KZT
1,,,29.0,,92643.0,2025-08-07 14:00:37,transfer,card_out,,out,15211.6,KZT
1,Айгерим,Зарплатный клиент,,Алматы,,2025-08-07 18:30:10,transaction,,АЗС,,23029.23,KZT
1,,,29.0,,92643.0,2025-08-07 21:05:22,transfer,card_out,,out,21782.87,KZT
1,,,29.0,,92643.0,2025-08-08 08:31:08,transfer,utilities_out,,out,42615.98,KZT
1,Айгерим,Зарплатный клиент,,Алматы,,2025-08-08 12:10:33,transaction,,Продукты питания,,18311.45,KZT
1,,,29.0,,92643.0,2025-08-09 10:47:53,transfer,card_out,,out,22037.67,KZT
1,,,29.0,,92643.0,2025-08-09 15:20:19,transfer,atm_withdrawal,,out,33553.43,KZT
1,Айгерим,Зарплатный клиент,,Алматы,,2025-08-09 18:30:19,transaction,,АЗС,,20530.53,KZT
1,,,29.0,,92643.0,2025-08-10 11:50:45,transfer,card_out,,out,47004.39,KZT
1,Айгерим,Зарплатный клиент,,Алматы,,2025-08-10 12:10:23,transaction,,Продукты питания,,15495.15,KZT
1,Айгерим,Зарплатный клиент,,Алматы,,2025-08-10 12:20:54,transaction,,Едим дома,,3628.02,KZT
1,,,29.0,,92643.0,2025-08-10 13:21:44,transfer,card_out,,out,11489.54,KZT
1,Айгерим,Зарплатный клиент,,Алматы,,2025-08-10 13:50:01,transaction,,Едим дома,,6069.05,KZT
1,,,29.0,,92643.0,2025-08-10 15:39:54,transfer,card_out,,out,21421.9,KZT
1,,,29.0,,92643.0,2025-08-10 17:58:00,transfer,p2p_out,,out,9865.98,KZT
1,Айгерим,Зарплатный клиент,,Алматы,,2025-08-10 19:50:53,transaction,,Едим дома,,4022.49,KZT
