client_code,name,status,age,city,avg_monthly_balance_KZT,date,data_source,type,category,direction,amount,currency
1,Айгерим,Зарплатный клиент,,Алматы,,2025-06-21 13:20:19,transaction,,Играем дома,,4399.72,KZT
1,Айгерим,Зарплатный клиент,,Алматы,,2025-06-22 17:10:29,transaction,,Кафе и рестораны,,4178.18,KZT
1,Айгерим,Зарплатный клиент,,Алматы,,2025-06-22 19:00:52,transaction,,Кафе и рестораны,,6584.84,KZT
1,,,29.0,,92643.0,2025-06-22 21:48:23,transfer,card_in,,in,4584.13,KZT
1,,,29.0,,92643.0,2025-06-23 09:51:35,transfer,card_in,,in,8913.18,KZT
1,Айгерим,Зарплатный клиент,,Алматы,,2025-06-23 21:50:56,transaction,,Играем дома,,3309.81,KZT
1,Айгерим,Зарплатный клиент,,Алматы,,2025-06-24 19:00:26,transaction,,Кафе и рестораны,,3153.41,KZT
1,Айгерим,Зарплатный клиент,,Алматы,,2025-06-24 20:50:56,transaction,,Смотрим дома,,3574.59,KZT
1,Айгерим,Зарплатный клиент,,Алматы,,2025-06-25 20:10:05,transaction,,Играем дома,,5699.58,KZT
1,Айгерим,Зарплатный клиент,,Алматы,,2025-06-28 14:30:37,transaction,,Кафе и рестораны,,5387.6,KZT
1,Айгерим,Зарплатный клиент,,Алматы,,2025-06-28 19:00:34,transaction,,Кафе и рестораны,,9348.91,KZT
1,,,29.0,,92643.0,2025-06-29 14:41:01,transfer,card_in,,in,9223.16,KZT
1,Айгерим,Зарплатный клиент,,Алматы,,2025-06-29 18:10:35,transaction,,Играем дома,,3534.68,KZT
1,Айгерим,Зарплатный клиент,,Алматы,,2025-06-29 19:00:20,transaction,,Кафе и рестораны,,8814.28,KZT
1,Айгерим,Зарплатный клиент,,Алматы,,2025-06-30 17:50:29,transaction,,Кафе и рестораны,,3203.46,KZT
1,Айгерим,Зарплатный клиент,,Алматы,,2025-06-30 18:20:10,transaction,,Смотрим дома,,6813.12,KZT
1,Айгерим,Зарплатный клиент,,Алматы,,2025-07-01 10:10:26,transaction,,Смотрим дома,,5018.62,KZT
1,Айгерим,Зарплатный клиент,,Алматы,,2025-07-01 15:30:10,transaction,,Играем дома,,4066.0,KZT
1,Айгерим,Зарплатный клиент,,Алматы,,2025-07-01 18:30:56,transaction,,Играем дома,,3820.19,KZT
1,Айгерим,Зарплатный клиент,,Алматы,,2025-07-01 19:00:37,transaction,,Кафе и рестораны,,11659.3,KZT
1,,,29.0,,92643.0,2025-07-01 21:03:38,transfer,cashback_in,,in,14767.44,KZT
1,Айгерим,Зарплатный клиент,,Алматы,,2025-07-02 19:00:50,transaction,,Кафе и рестораны,,9388.82,KZT
1,Айгерим,Зарплатный клиент,,Алматы,,2025-07-03 19:00:46,transaction,,Кафе и рестораны,,9283.14,KZT
1,Айгерим,Зарплатный клиент,,Алматы,,2025-07-05 13:50:06,transaction,,Играем дома,,5857.22,KZT
1,Айгерим,Зарплатный клиент,,Алматы,,2025-07-06 19:00:44,transaction,,Кафе и рестораны,,3858.98,KZT
1,,,29.0,,92643.0,2025-07-06 21:52:11,transfer,cashback_in,,in,18139.14,KZT
1,Айгерим,Зарплатный клиент,,Алматы,,2025-07-07 13:50:24,transaction,,Смотрим дома,,5414.69,KZT
1,Айгерим,Зарплатный клиент,,Алматы,,2025-07-07 16:30:50,transaction,,Кафе и рестораны,,6389.65,KZT
1,Айгерим,Зарплатный клиент,,Алматы,,2025-07-07 18:40:55,transaction,,Играем дома,,4591.02,KZT
1,Айгерим,Зарплатный клиент,,Алматы,,2025-07-07 21:50:15,transaction,,Играем дома,,4740.69,KZT
1,Айгерим,Зарплатный клиент,,Алматы,,2025-07-08 15:10:00,transaction,,Кафе и рестораны,,8784.71,KZT
1,Айгерим,Зарплатный клиент,,Алматы,,2025-07-08 15:50:11,transaction,,Смотрим дома,,8476.21,KZT
1,Айгерим,Зарплатный клиент,,Алматы,,2025-07-08 19:00:21,transaction,,Кафе и рестораны,,12658.34,KZT
1,Айгерим,Зарплатный клиент,,Алматы,,2025-07-08 19:30:34,transaction,,Кафе и рестораны,,5755.38,KZT
1,,,29.0,,92643.0,2025-07-09 10:51:44,transfer,salary_in,,in,474202.74,KZT
1,Айгерим,Зарплатный клиент,,Алматы,,2025-07-11 19:00:22,transaction,,Кафе и рестораны,,4242.36,KZT
1,,,29.0,,92643.0,2025-07-12 09:37:12,transfer,card_in,,in,13117.5,KZT
1,Айгерим,Зарплатный клиент,,Алматы,,2025-07-12 10:10:31,transaction,,Кафе и рестораны,,6243.77,KZT
1,Айгерим,Зарплатный клиент,,Алматы,,2025-07-12 11:10:50,transaction,,Кафе и рестораны,,6522.12,KZT
1,Айгерим,Зарплатный клиент,,Алматы,,2025-07-13 13:50:51,transaction,,Кафе и рестораны,,3559.38,KZT
1,,,29.0,,92643.0,2025-07-13 15:03:41,transfer,card_in,,in,25787.09,KZT
1,Айгерим,Зарплатный клиент,,Алматы,,2025-07-16 08:50:24,transaction,,Смотрим дома,,5874.77,KZT
1,Айгерим,Зарплатный клиент,,Алматы,,2025-07-16 19:00:15,transaction,,Кафе и рестораны,,9694.45,KZT
1,Айгерим,Зарплатный клиент,,Алматы,,2025-07-18 18:00:51,transaction,,Играем дома,,6771.59,KZT
1,Айгерим,Зарплатный клиент,,Алматы,,2025-07-18 19:00:11,transaction,,Кафе и рестораны,,10633.24,KZT
1,Айгерим,Зарплатный клиент,,Алматы,,2025-07-18 21:50:49,transaction,,Кафе и рестораны,,6883.78,KZT
1,Айгерим,Зарплатный клиент,,Алматы,,2025-07-19 09:00:34,transaction,,Путешествия,,85858.72,KZT
1,Айгерим,Зарплатный клиент,,Алматы,,2025-07-19 09:05:35,transaction,,Кафе и рестораны,,7888.45,KZT
1,Айгерим,Зарплатный клиент,,Алматы,,2025-07-19 19:40:15,transaction,,Кафе и рестораны,,9189.74,KZT
1,Айгерим,Зарплатный клиент,,Алматы,,2025-07-20 09:05:12,transaction,,Кафе и рестораны,,22000.0,KZT
1,Айгерим,Зарплатный клиент,,Алматы,,2025-07-20 09:40:52,transaction,,Кафе и рестораны,,3031.5,KZT
1,,,29.0,,92643.0,2025-07-20 09:56:18,transfer,card_in,,in,11115.53,KZT
1,Айгерим,Зарплатный клиент,,Алматы,,2025-07-20 15:30:00,transaction,,Развлечения,,8854.05,KZT
1,Айгерим,Зарплатный клиент,,Алматы,,2025-07-20 19:40:56,transaction,,Кафе и рестораны,,11331.04,KZT
1,Айгерим,Зарплатный клиент,,Алматы,,2025-07-21 19:00:46,transaction,,Путешествия,,149951.36,KZT
1,Айгерим,Зарплатный клиент,,Алматы,,2025-07-21 19:40:48,transaction,,Кафе и рестораны,,5955.46,KZT
1,Айгерим,Зарплатный клиент,,Алматы,,2025-07-22 13:30:16,transaction,,Смотрим дома,,3138.56,KZT
1,Айгерим,Зарплатный клиент,,Алматы,,2025-07-22 19:00:38,transaction,,Кафе и рестораны,,13469.88,KZT
1,Айгерим,Зарплатный клиент,,Алматы,,2025-07-23 13:30:54,transaction,,Смотрим дома,,2757.24,KZT
1,Айгерим,Зарплатный клиент,,Алматы,,2025-07-23 19:00:43,transaction,,Кафе и рестораны,,14739.9,KZT
1,Айгерим,Зарплатный клиент,,Алматы,,2025-07-23 20:50:07,transaction,,Кафе и рестораны,,3848.32,KZT
1,Айгерим,Зарплатный клиент,,Алматы,,2025-07-24 09:30:20,transaction,,Смотрим дома,,7847.26,KZT
1,Айгерим,Зарплатный клиент,,Алматы,,2025-07-24 19:00:40,transaction,,Кафе и рестораны,,20709.53,KZT
1,Айгерим,Зарплатный клиент,,Алматы,,2025-07-25 19:00:46,transaction,,Кафе и рестораны,,5012.33,KZT
1,,,29.0,,92643.0,2025-07-26 12:50:53,transfer,cashback_in,,in,13977.42,KZT
1,Айгерим,Зарплатный клиент,,Алматы,,2025-07-26 19:40:09,transaction,,Смотрим дома,,4943.25,KZT
1,Айгерим,Зарплатный клиент,,Алматы,,2025-07-27 19:00:22,transaction,,Кафе и рестораны,,4446.5,KZT
1,,,29.0,,92643.0,2025-07-28 16:06:38,transfer,card_in,,in,4537.25,KZT
1,,,29.0,,92643.0,2025-07-30 12:09:01,transfer,card_in,,in,4507.47,KZT
1,Айгерим,Зарплатный клиент,,Алматы,,2025-07-30 20:00:57,transaction,,Кафе и рестораны,,4152.31,KZT
1,Айгерим,Зарплатный клиент,,Алматы,,2025-07-31 18:20:07,transaction,,Играем дома,,5985.19,KZT
1,Айгерим,Зарплатный клиент,,Алматы,,2025-07-31 19:00:23,transaction,,Кафе и рестораны,,9388.87,KZT
1,,,29.0,,92643.0,2025-08-01 21:58:17,transfer,cashback_in,,in,29025.95,KZT
1,Айгерим,Зарплатный клиент,,Алматы,,2025-08-02 17:40:35,transaction,,Смотрим дома,,7652.76,KZT
1,Айгерим,Зарплатный клиент,,Алматы,,2025-08-03 19:00:37,transaction,,Кафе и рестораны,,5748.94,KZT
1,Айгерим,Зарплатный клиент,,Алматы,,2025-08-03 19:20:34,transaction,,Кафе и рестораны,,4910.57,KZT
1,Айгерим,Зарплатный клиент,,Алматы,,2025-08-03 20:30:56,transaction,,Играем дома,,5163.3,KZT
1,Айгерим,Зарплатный клиент,,Алматы,,2025-08-04 12:20:56,transaction,,Кафе и рестораны,,5288.98,KZT
1,Айгерим,Зарплатный клиент,,Алматы,,2025-08-04 16:50:38,transaction,,Смотрим дома,,5411.11,KZT
1,Айгерим,Зарплатный клиент,,Алматы,,2025-08-05 10:10:31,transaction,,Кафе и рестораны,,5928.82,KZT
1,Айгерим,Зарплатный клиент,,Алматы,,2025-08-05 16:30:20,transaction,,Играем дома,,4035.84,KZT
1,Айгерим,Зарплатный клиент,,Алматы,,2025-08-05 17:30:59,transaction,,Играем дома,,5386.3,KZT
1,,,29.0,,92643.0,2025-08-05 18:53:59,transfer,salary_in,,in,483584.71,KZT
1,Айгерим,Зарплатный клиент,,Алматы,,2025-08-06 13:50:46,transaction,,Смотрим дома,,3283.64,KZT
1,Айгерим,Зарплатный клиент,,Алматы,,2025-08-06 21:20:04,transaction,,Кафе и рестораны,,5049.84,KZT
1,,,29.0,,92643.0,2025-08-07 15:51:25,transfer,card_in,,in,4198.46,KZT
1,Айгерим,Зарплатный клиент,,Алматы,,2025-08-07 19:00:39,transaction,,Кафе и рестораны,,6376.68,KZT
1,Айгерим,Зарплатный клиент,,Алматы,,2025-08-08 14:50:36,transaction,,Играем дома,,6043.99,KZT
1,Айгерим,Зарплатный клиент,,Алматы,,2025-08-08 17:10:54,transaction,,Играем дома,,9151.85,KZT
1,,,29.0,,92643.0,2025-08-10 13:49:09,transfer,card_in,,in,8101.95,KZT
1,,,29.0,,92643.0,2025-08-11 14:46:42,transfer,cashback_in,,in,6832.1,KZT
1,,,29.0,,92643.0,2025-08-12 09:19:52,transfer,card_in,,in,6996.53,KZT
1,,,29.0,,92643.0,2025-08-13 10:31:25,transfer,card_in,,in,32770.79,KZT
1,Айгерим,Зарплатный клиент,,Алматы,,2025-08-14 19:00:32,transaction,,Кафе и рестораны,,6002.31,KZT
1,Айгерим,Зарплатный клиент,,Алматы,,2025-08-14 19:50:36,transaction,,Смотрим дома,,5752.1,KZT
1,Айгерим,Зарплатный клиент,,Алматы,,2025-08-14 20:20:50,transaction,,Смотрим дома,,5175.33,KZT
1,Айгерим,Зарплатный клиент,,Алматы,,2025-08-15 19:30:46,transaction,,Кафе и рестораны,,5536.93,KZT
1,Айгерим,Зарплатный клиент,,Алматы,,2025-08-16 14:40:03,transaction,,Смотрим дома,,4976.86,KZT
1,Айгерим,Зарплатный клиент,,Алматы,,2025-08-16 16:20:11,transaction,,Смотрим дома,,5991.6,KZT
1,Айгерим,Зарплатный клиент,,Алматы,,2025-08-17 18:50:20,transaction,,Играем дома,,5484.75,KZT
1,Айгерим,Зарплатный клиент,,Алматы,,2025-08-18 11:30:59,transaction,,Играем дома,,5401.8,KZT
1,Айгерим,Зарплатный клиент,,Алматы,,2025-08-18 13:40:08,transaction,,Смотрим дома,,5324.26,KZT
1,Айгерим,Зарплатный клиент,,Алматы,,2025-08-22 08:20:23,transaction,,Кафе и рестораны,,5074.81,KZT
1,Айгерим,Зарплатный клиент,,Алматы,,2025-08-22 11:50:02,transaction,,Смотрим дома,,3843.09,KZT
1,Айгерим,Зарплатный клиент,,Алматы,,2025-08-23 19:00:16,transaction,,Кафе и рестораны,,14253.69,KZT
1,Айгерим,Зарплатный клиент,,Алматы,,2025-08-23 19:40:01,transaction,,Кафе и рестораны,,5337.76,KZT
1,Айгерим,Зарплатный клиент,,Алматы,,2025-08-24 19:00:30,transaction,,Кафе и рестораны,,11143.31,KZT
1,Айгерим,Зарплатный клиент,,Алматы,,2025-08-25 09:00:39,transaction,,Кафе и рестораны,,3896.02,KZT
1,Айгерим,Зарплатный клиент,,Алматы,,2025-08-25 13:00:04,transaction,,Смотрим дома,,5013.11,KZT
1,Айгерим,Зарплатный клиент,,Алматы,,2025-08-25 19:00:55,transaction,,Кафе и рестораны,,7134.99,KZT
1,Айгерим,Зарплатный клиент,,Алматы,,2025-08-27 08:30:33,transaction,,Смотрим дома,,7908.76,KZT
1,Айгерим,Зарплатный клиент,,Алматы,,2025-08-27 11:20:02,transaction,,Кафе и рестораны,,6989.46,KZT
1,Айгерим,Зарплатный клиент,,Алматы,,2025-08-27 19:00:00,transaction,,Кафе и рестораны,,12776.29,KZT
1,,,29.0,,92643.0,2025-08-28 09:54:26,transfer,cashback_in,,in,10091.13,KZT
1,Айгерим,Зарплатный клиент,,Алматы,,2025-08-28 11:20:14,transaction,,Играем дома,,6363.05,KZT
1,Айгерим,Зарплатный клиент,,Алматы,,2025-08-28 11:50:53,transaction,,Кафе и рестораны,,4174.66,KZT
1,Айгерим,Зарплатный клиент,,Алматы,,2025-08-29 11:30:23,transaction,,Смотрим дома,,5222.45,KZT
1,,,29.0,,92643.0,2025-08-29 17:20:22,transfer,card_in,,in,10254.16,KZT
1,Айгерим,Зарплатный клиент,,Алматы,,2025-08-30 14:10:55,transaction,,Кафе и рестораны,,5398.17,KZT
1,Айгерим,Зарплатный клиент,,Алматы,,2025-08-30 17:50:42,transaction,,Играем дома,,3425.57,KZT
1,Айгерим,Зарплатный клиент,,Алматы,,2025-08-30 19:00:31,transaction,,Кафе и рестораны,,4069.17,KZT
1,Айгерим,Зарплатный клиент,,Алматы,,2025-08-30 19:30:37,transaction,,Смотрим дома,,3553.64,KZT
1,Айгерим,Зарплатный клиент,,Алматы,,2025-08-31 12:20:37,transaction,,Играем дома,,2786.61,KZT
2,Данияр,Премиальный клиент,,Астана,,2025-06-01 09:30:25,transaction,,Кафе и рестораны,,5180.09,KZT
2,Данияр,Премиальный клиент,,Астана,,2025-06-02 13:00:40,transaction,,Смотрим дома,,3661.18,KZT
2,Данияр,Премиальный клиент,,Астана,,2025-06-02 17:50:45,transaction,,Играем дома,,4535.37,KZT
2,Данияр,Премиальный клиент,,Астана,,2025-06-03 09:20:25,transaction,,Кафе и рестораны,,4774.58,KZT
2,Данияр,Премиальный клиент,,Астана,,2025-06-04 12:00:03,transaction,,Играем дома,,6330.67,KZT
2,Данияр,Премиальный клиент,,Астана,,2025-06-04 19:00:13,transaction,,Кафе и рестораны,,8095.51,KZT
2,Данияр,Премиальный клиент,,Астана,,2025-06-05 12:40:16,transaction,,Смотрим дома,,5850.16,KZT
2,Данияр,Премиальный клиент,,Астана,,2025-06-06 19:00:22,transaction,,Кафе и рестораны,,9302.96,KZT
2,Данияр,Премиальный клиент,,Астана,,2025-06-07 09:40:45,transaction,,Смотрим дома,,6217.97,KZT
2,Данияр,Премиальный клиент,,Астана,,2025-06-07 16:30:05,transaction,,Кафе и рестораны,,3061.14,KZT
2,Данияр,Премиальный клиент,,Астана,,2025-06-07 19:00:07,transaction,,Кафе и рестораны,,6660.86,KZT
2,Данияр,Премиальный клиент,,Астана,,2025-06-09 09:20:49,transaction,,Играем дома,,6746.1,KZT
2,Данияр,Премиальный клиент,,Астана,,2025-06-09 11:00:41,transaction,,Играем дома,,6276.1,KZT
2,Данияр,Премиальный клиент,,Астана,,2025-06-09 19:00:35,transaction,,Кафе и рестораны,,4350.07,KZT
2,,,41.0,,1577073.0,2025-06-10 11:25:23,transfer,card_in,,in,5203.38,KZT
2,Данияр,Премиальный клиент,,Астана,,2025-06-13 19:00:53,transaction,,Кафе и рестораны,,8649.48,KZT
2,Данияр,Премиальный клиент,,Астана,,2025-06-14 11:10:58,transaction,,Играем дома,,4325.63,KZT
2,Данияр,Премиальный клиент,,Астана,,2025-06-14 12:10:05,transaction,,Смотрим дома,,2752.55,KZT
2,,,41.0,,1577073.0,2025-06-14 17:02:54,transfer,cashback_in,,in,18647.43,KZT
2,Данияр,Премиальный клиент,,Астана,,2025-06-14 19:00:44,transaction,,Кафе и рестораны,,8902.0,KZT
2,Данияр,Премиальный клиент,,Астана,,2025-06-15 09:10:15,transaction,,Кафе и рестораны,,6079.79,KZT
2,Данияр,Премиальный клиент,,Астана,,2025-06-15 10:30:29,transaction,,Кафе и рестораны,,5454.12,KZT
2,Данияр,Премиальный клиент,,Астана,,2025-06-15 19:00:54,transaction,,Кафе и рестораны,,10905.71,KZT
2,Данияр,Премиальный клиент,,Астана,,2025-06-16 19:00:32,transaction,,Кафе и рестораны,,5375.33,KZT
2,Данияр,Премиальный клиент,,Астана,,2025-06-17 19:00:11,transaction,,Кафе и рестораны,,10320.95,KZT
2,Данияр,Премиальный клиент,,Астана,,2025-06-18 12:40:38,transaction,,Кафе и рестораны,,5462.48,KZT
2,Данияр,Премиальный клиент,,Астана,,2025-06-19 19:00:58,transaction,,Кафе и рестораны,,7245.79,KZT
2,,,41.0,,1577073.0,2025-06-21 13:25:29,transfer,cashback_in,,in,24750.42,KZT
2,,,41.0,,1577073.0,2025-06-21 14:10:16,transfer,card_in,,in,4266.58,KZT
2,Данияр,Премиальный клиент,,Астана,,2025-06-21 15:20:13,transaction,,Смотрим дома,,4200.15,KZT
2,Данияр,Премиальный клиент,,Астана,,2025-06-22 12:30:23,transaction,,Смотрим дома,,5558.68,KZT
2,Данияр,Премиальный клиент,,Астана,,2025-06-23 18:30:40,transaction,,Смотрим дома,,4392.91,KZT
2,Данияр,Премиальный клиент,,Астана,,2025-06-24 13:40:50,transaction,,Смотрим дома,,4160.43,KZT
2,,,41.0,,1577073.0,2025-06-24 15:29:07,transfer,card_in,,in,13826.89,KZT
2,Данияр,Премиальный клиент,,Астана,,2025-06-24 16:20:56,transaction,,Смотрим дома,,5299.2,KZT
2,Данияр,Премиальный клиент,,Астана,,2025-06-24 19:00:05,transaction,,Кафе и рестораны,,6332.44,KZT
2,Данияр,Премиальный клиент,,Астана,,2025-06-25 20:40:04,transaction,,Играем дома,,4815.4,KZT
2,Данияр,Премиальный клиент,,Астана,,2025-06-27 19:00:38,transaction,,Кафе и рестораны,,6163.85,KZT
2,Данияр,Премиальный клиент,,Астана,,2025-06-27 21:10:14,transaction,,Кафе и рестораны,,5910.78,KZT
2,Данияр,Премиальный клиент,,Астана,,2025-06-28 19:00:10,transaction,,Кафе и рестораны,,6535.67,KZT
2,,,41.0,,1577073.0,2025-06-29 08:34:32,transfer,salary_in,,in,444038.37,KZT
2,,,41.0,,1577073.0,2025-06-29 08:39:12,transfer,card_in,,in,3253.12,KZT
2,,,41.0,,1577073.0,2025-06-29 18:27:45,transfer,cashback_in,,in,8118.15,KZT
2,Данияр,Премиальный клиент,,Астана,,2025-06-30 10:20:05,transaction,,Смотрим дома,,5644.03,KZT
2,,,41.0,,1577073.0,2025-06-30 13:44:05,transfer,card_in,,in,9722.22,KZT
2,Данияр,Премиальный клиент,,Астана,,2025-07-01 10:50:09,transaction,,Играем дома,,4352.01,KZT
2,,,41.0,,1577073.0,2025-07-01 12:13:10,transfer,cashback_in,,in,3823.8,KZT
2,Данияр,Премиальный клиент,,Астана,,2025-07-01 14:10:14,transaction,,Кафе и рестораны,,2834.53,KZT
2,Данияр,Премиальный клиент,,Астана,,2025-07-01 19:00:40,transaction,,Кафе и рестораны,,8991.09,KZT
2,Данияр,Премиальный клиент,,Астана,,2025-07-03 18:20:42,transaction,,Играем дома,,8322.92,KZT
2,Данияр,Премиальный клиент,,Астана,,2025-07-03 19:00:01,transaction,,Кафе и рестораны,,16225.3,KZT
2,Данияр,Премиальный клиент,,Астана,,2025-07-04 19:30:50,transaction,,Смотрим дома,,3421.49,KZT
2,Данияр,Премиальный клиент,,Астана,,2025-07-05 09:00:37,transaction,,Смотрим дома,,10731.83,KZT
2,Данияр,Премиальный клиент,,Астана,,2025-07-05 19:00:20,transaction,,Кафе и рестораны,,13492.22,KZT
2,Данияр,Премиальный клиент,,Астана,,2025-07-05 21:10:06,transaction,,Играем дома,,5314.89,KZT
2,Данияр,Премиальный клиент,,Астана,,2025-07-06 15:10:58,transaction,,Кафе и рестораны,,3914.67,KZT
2,Данияр,Премиальный клиент,,Астана,,2025-07-06 16:40:23,transaction,,Кафе и рестораны,,4786.23,KZT
2,,,41.0,,1577073.0,2025-07-07 16:37:14,transfer,card_in,,in,13760.95,KZT
2,Данияр,Премиальный клиент,,Астана,,2025-07-08 19:00:13,transaction,,Кафе и рестораны,,14170.17,KZT
2,Данияр,Премиальный клиент,,Астана,,2025-07-10 17:10:58,transaction,,Кафе и рестораны,,9104.32,KZT
2,Данияр,Премиальный клиент,,Астана,,2025-07-12 15:40:55,transaction,,Кафе и рестораны,,4476.96,KZT
2,Данияр,Премиальный клиент,,Астана,,2025-07-12 19:00:49,transaction,,Кафе и рестораны,,7512.72,KZT
2,Данияр,Премиальный клиент,,Астана,,2025-07-12 21:00:12,transaction,,Кафе и рестораны,,3965.54,KZT
2,Данияр,Премиальный клиент,,Астана,,2025-07-15 11:40:37,transaction,,Играем дома,,3552.08,KZT
2,,,41.0,,1577073.0,2025-07-15 13:20:22,transfer,card_in,,in,10587.31,KZT
2,Данияр,Премиальный клиент,,Астана,,2025-07-15 19:00:46,transaction,,Кафе и рестораны,,17720.33,KZT
2,,,41.0,,1577073.0,2025-07-16 09:22:16,transfer,cashback_in,,in,8830.95,KZT
2,Данияр,Премиальный клиент,,Астана,,2025-07-16 12:40:20,transaction,,Смотрим дома,,5142.6,KZT
2,Данияр,Премиальный клиент,,Астана,,2025-07-16 19:00:16,transaction,,Кафе и рестораны,,9647.97,KZT
2,Данияр,Премиальный клиент,,Астана,,2025-07-16 20:30:38,transaction,,Смотрим дома,,6336.49,KZT
2,Данияр,Премиальный клиент,,Астана,,2025-07-17 09:40:46,transaction,,Кафе и рестораны,,2773.94,KZT
2,Данияр,Премиальный клиент,,Астана,,2025-07-17 10:40:03,transaction,,Играем дома,,5255.87,KZT
2,Данияр,Премиальный клиент,,Астана,,2025-07-18 10:40:50,transaction,,Смотрим дома,,3394.25,KZT
2,Данияр,Премиальный клиент,,Астана,,2025-07-18 13:30:55,transaction,,Кафе и рестораны,,3309.08,KZT
2,Данияр,Премиальный клиент,,Астана,,2025-07-18 19:00:47,transaction,,Кафе и рестораны,,6729.16,KZT
2,Данияр,Премиальный клиент,,Астана,,2025-07-19 10:50:51,transaction,,Играем дома,,5773.32,KZT
2,Данияр,Премиальный клиент,,Астана,,2025-07-19 12:20:45,transaction,,Играем дома,,6796.8,KZT
